measurement_method,scenario,variable,value,scheme,phase,m,B_MB,s,c,n,seconds,seconds_stddev,repeats,ok
protocol_execution,vary_B,B_MB,100,ZhangTPDS23,Audit,5,100,20,690,156250,1.532241625,0.085502115,3,True
protocol_execution,vary_B,B_MB,100,MiaoSCIS2026,Store,5,100,20,690,156250,184.205561445,0.725854192,3,True
protocol_execution,vary_B,B_MB,100,MiaoSCIS2026,Challenge,5,100,20,690,156250,0.005838819,0.000151028,3,True
protocol_execution,vary_B,B_MB,100,MiaoSCIS2026,ProofGen,5,100,20,690,156250,0.292781347,0.012033664,3,True
protocol_execution,vary_B,B_MB,100,MiaoSCIS2026,Verify,5,100,20,690,156250,0.549608666,0.007043387,3,True
protocol_execution,vary_B,B_MB,100,MiaoSCIS2026,Audit,5,100,20,690,156250,0.848228833,0.01881446,3,True
protocol_execution,vary_B,B_MB,100,XuTIFS26,Store,5,100,20,690,156250,101.999324625,1.512072596,3,True
protocol_execution,vary_B,B_MB,100,XuTIFS26,Challenge,5,100,20,690,156250,0.003001153,0.000329857,3,True
protocol_execution,vary_B,B_MB,100,XuTIFS26,ProofGen,5,100,20,690,156250,0.188865611,0.038220424,3,True
protocol_execution,vary_B,B_MB,100,XuTIFS26,Verify,5,100,20,690,156250,0.504836875,0.05274155,3,True
protocol_execution,vary_B,B_MB,100,XuTIFS26,Audit,5,100,20,690,156250,0.696703638,0.088444766,3,True
protocol_execution,vary_B,B_MB,100,FoldAudit,Store,5,100,20,690,156250,118.935539681,4.18641508,3,True
protocol_execution,vary_B,B_MB,100,FoldAudit,Challenge,5,100,20,690,156250,0.003669666,0.001768445,3,True
protocol_execution,vary_B,B_MB,100,FoldAudit,ProofGen,5,100,20,690,156250,0.348785278,0.049055707,3,True
protocol_execution,vary_B,B_MB,100,FoldAudit,Verify,5,100,20,690,156250,0.504413528,0.066496102,3,True
protocol_execution,vary_B,B_MB,100,FoldAudit,Audit,5,100,20,690,156250,0.856868472,0.069849299,3,True
